Title: gcam macronutrients by region,,,,
Source: DF_Macronutrient_FoodItem2 - module_aglu_L100.FAO_SUA_connection,,,,
Units: ratio,,,,
"Comments: Some regions had missing values for OilPalm and FiberCrop. They have been filled with the values of the more similar region: 8 with 1, 14 with 15, 23 with 15, 31 with 7, 18 with 29, 19 with 28, and 30 with 29",,,,
########,,,,
GCAM_region_ID,GCAM_commodity,calperg,fatperc,proteinperc
24,SheepGoat,2105.448388,17.92577356,11.82731909
24,Soybean,8624.23281,97.55078206,0.007972231
24,SugarCrop,533.4185522,0.009790465,0.003487668
24,Vegetables,353.8888506,0.435626338,1.293678417
24,Wheat,3628.405919,1.554793305,11.37316772
24,Beef,1067.602475,6.485471134,13.86262853
25,Corn,3659.168116,6.648540556,7.281778191
25,Dairy,1040.33845,6.735818311,6.193284185
25,FiberCrop,6286.258701,71.11152377,0
25,Fruits,506.2308447,0.661995403,0.589884592
25,Legumes,3380.72286,1.660878575,22.13771057
25,MiscCrop,946.3449424,4.04288589,7.630078409
25,NutsSeeds,4020.835867,36.62849543,13.07609909
25,OilCrop,3163.965225,34.37319733,1.075956307
25,OilPalm,2287.736433,25.87937141,0
25,OtherGrain,3728.559736,0.857518252,5.801559456
25,OtherMeat_Fish,804.2630325,2.943811281,12.17457015
25,Pork,2905.832653,27.74830688,9.408230022
25,Poultry,1266.400672,7.980201159,12.386109
25,Rice,2879.865159,0.517447059,5.719358541
25,RootTuber,777.6986821,0.16979097,1.355036216
25,SheepGoat,1640.355228,11.85092253,13.74881823
25,Soybean,8493.373068,95.97954492,0.144779784
25,SugarCrop,586.7513273,0.003554923,0.009806896
25,Vegetables,250.9996118,0.192070211,1.018638283
25,Wheat,3266.600467,1.298888809,10.594777
25,Beef,1770.093498,12.82345494,12.61110717
26,Corn,3496.099294,2.98979183,8.887425859
26,Dairy,810.4520405,4.729353897,4.157691008
26,FiberCrop,5329.894836,60.29467594,0
26,Fruits,531.7186263,0.468174108,0.611430448
26,Legumes,3423.69645,2.334722845,23.52639238
26,MiscCrop,1290.068102,7.167571966,9.206066092
26,NutsSeeds,2915.413375,20.99306958,9.810787491
26,OilCrop,4318.781804,47.41952466,1.649434615
26,OilPalm,2075.693626,23.48069713,0
26,OtherGrain,3359.877993,1.338015708,6.714154589
26,OtherMeat_Fish,1212.353168,7.678249062,11.37159354
26,Pork,2831.305188,28.44919906,10.13449822
26,Poultry,1257.600779,8.199359427,11.28313376
26,Rice,2783.753963,0.460899641,5.50685218
26,RootTuber,767.3471826,0.141138095,1.299743563
26,SheepGoat,1379.40807,11.07511956,10.02238686
26,Soybean,7949.752799,87.85610638,3.022888384
26,SugarCrop,528.1811334,0.00544183,0.005365968
26,Vegetables,327.1465409,0.258634327,1.344187077
26,Wheat,3193.34456,1.630705977,9.008567018
26,Beef,1584.189034,12.20948266,12.08972874
27,Corn,2903.677952,2.310582194,7.179513261
27,Dairy,722.7715858,4.452787512,3.520379977
27,FiberCrop,5877.057955,66.48225092,0
27,Fruits,485.9609541,0.35789197,0.545431565
27,Legumes,3445.825113,2.175364973,22.85663115
27,MiscCrop,2582.668324,8.281952662,10.12635309
27,NutsSeeds,2890.65988,16.4711601,6.057646057
27,OilCrop,2849.22522,31.25279305,1.432306597
27,OilPalm,2387.416112,27.00709301,0
27,OtherGrain,3305.403606,2.409862997,9.004383983
27,OtherMeat_Fish,801.4707443,3.592542834,11.08949979
27,Pork,3009.575551,28.9222823,9.347961537
27,Poultry,1421.304745,10.14018886,11.39347151
27,Rice,2703.055172,0.538701255,5.101681149
27,RootTuber,711.0409217,0.12756093,1.626478286
27,SheepGoat,1654.295132,10.51255006,14.37195123
27,Soybean,7684.046338,83.77689138,5.999790872
27,SugarCrop,551.7495386,0.026604499,0.03425706
27,Vegetables,337.6599922,0.520322173,1.587015149
27,Wheat,3447.768045,1.294198566,9.740021011
27,Beef,1802.070464,13.26854814,14.12292619
28,Corn,3168.290985,5.777626332,1.217891807
28,Dairy,1273.477549,9.980368819,5.506474887
28,FiberCrop,6222.618266,70.39160934,0
28,Fruits,443.9119167,0.24318356,0.519970951
28,Legumes,3393.916886,1.766506684,21.51933373
28,MiscCrop,1792.770419,9.023190247,7.894734093
28,NutsSeeds,3622.682771,30.42260095,10.37997546
28,OilCrop,5448.300771,58.81534022,3.680293977
28,OilPalm,2388.329256,27.01729928,0
28,OtherGrain,3149.416882,0.360693965,4.80437597
28,OtherMeat_Fish,762.8494764,3.445026658,7.591812741
28,Pork,1956.642344,16.11687365,11.76977735
28,Poultry,1395.086651,9.663899237,11.90500799
28,Rice,2954.216703,1.071167636,5.196668222
28,RootTuber,704.5936056,0.121974021,1.280623404
28,SheepGoat,1765.786522,13.33804734,12.34004641
28,Soybean,4976.604763,49.88518471,9.952047175
28,SugarCrop,576.8636389,0.011510711,0.004107303
28,Vegetables,283.2508639,0.206343692,1.390687725
28,Wheat,3264.690829,1.374658241,9.443985457
28,Beef,1434.466575,10.51636404,11.75061436
29,Corn,3288.946729,3.706008144,7.609368699
29,Dairy,766.2293911,3.742983617,4.148497525
29,FiberCrop,5622.132734,63.59473228,0.00485579
29,Fruits,497.0172091,0.304732614,0.578829459
29,Legumes,3430.09517,2.137081628,21.26221055
29,MiscCrop,1584.236707,4.168924052,8.349895522
29,NutsSeeds,3925.546878,35.51039046,10.23150996
29,OilCrop,2418.339838,25.6434938,1.892167838
29,OilPalm,2291.955831,25.90509971,0.010950332
29,OtherGrain,2963.538579,0.695207489,4.787809573
29,OtherMeat_Fish,994.6689246,5.606206369,11.29677787
29,Pork,3488.961152,33.53202011,10.79099111
29,Poultry,1369.33104,9.494247822,11.70981218
29,Rice,2608.88978,0.535161936,4.885067301
29,RootTuber,892.9700691,0.176358599,1.02937861
29,SheepGoat,1684.711978,10.71383082,13.72312933
29,Soybean,5186.630121,48.33103461,14.03628387
29,SugarCrop,518.3721166,0.027364618,0.033411094
29,Vegetables,305.2016299,0.500481966,1.590567793
29,Wheat,3493.470097,1.497557878,9.726919247
29,Beef,1285.698542,6.964682599,15.46178966
30,Corn,3600.596741,5.565348677,7.654246898
30,Dairy,856.074158,5.540839523,4.056125615
30,FiberCrop,5622.132734,63.59473228,0.00485579
30,Fruits,409.5995497,0.244028169,0.456708251
30,Legumes,3426.318967,1.765437547,22.26591066
30,MiscCrop,2849.348059,15.16460545,9.720671692
30,NutsSeeds,3011.57906,17.42066223,7.967882916
30,OilCrop,4613.845237,50.21495047,1.937145832
30,OilPalm,2388.420315,27.01832935,0
30,OtherGrain,3101.409724,1.091917034,6.004290271
30,OtherMeat_Fish,615.9793197,1.653843482,9.526030885
30,Pork,3052.991004,28.59142208,11.37067628
30,Poultry,1394.379595,9.772450037,11.66378853
30,Rice,2580.55742,0.505629566,4.784803152
30,RootTuber,699.3854954,0.121876294,1.142252038
30,SheepGoat,1945.363669,15.23926238,13.61541229
30,Soybean,4940.04417,52.09655782,7.049866346
30,SugarCrop,567.7254157,0.008356538,0.004610544
30,Vegetables,349.6936503,0.273815055,1.522463791
30,Wheat,3597.042195,1.543558451,10.91643536
30,Beef,2104.450665,14.52710106,13.35397706
31,Corn,3066.291262,5.684104146,6.175017627
31,Dairy,1114.168599,7.673727155,6.074225981
31,FiberCrop,8468.058886,95.79252133,0
31,Fruits,396.6288082,0.267050985,0.523444595
31,Legumes,3408.115195,1.817995569,22.66193156
31,MiscCrop,714.89569,2.644228162,9.523640548
31,NutsSeeds,3637.980363,36.1692199,7.566251714
31,OilCrop,6559.676596,74.11621977,0.140027697
31,OilPalm,2805.971332,31.74175715,0
31,OtherGrain,2167.853009,0.386077147,3.262482816
31,OtherMeat_Fish,1129.953124,6.236976937,12.79071365
31,Pork,3860.044236,42.09221676,10.77023182
31,Poultry,1272.887643,8.242365229,11.20341083
31,Rice,2728.09089,0.801215811,5.523480939
31,RootTuber,699.5696885,0.133729627,1.456929045
31,SheepGoat,1909.39026,16.02215378,11.23161568
31,Soybean,8501.981142,96.15456618,0.020435734
31,SugarCrop,527.5948053,0.001082101,0.000385478
31,Vegetables,294.5609797,0.227861804,1.205891089
31,Wheat,3563.073483,1.252661974,9.487191662
31,Beef,1802.526896,15.00698905,10.65279416
32,Corn,3362.361415,2.7690155,7.691445424
32,Dairy,662.4606379,4.198955233,3.723975831
32,FiberCrop,5239.819041,59.27397106,0
32,Fruits,558.2325584,0.6485177,0.650630234
32,Legumes,3406.231046,1.769272719,22.42446836
32,MiscCrop,1850.807886,10.82992885,7.402680778
32,NutsSeeds,3665.580589,31.73617605,14.97542531
32,OilCrop,2957.684091,30.93431593,2.042299263
32,OilPalm,2436.242903,27.55930885,0
32,OtherGrain,3994.243368,0.475338898,5.500977072
32,OtherMeat_Fish,1111.729386,5.980416706,12.8528298
32,Pork,3018.005502,28.42483578,11.02045707
32,Poultry,1265.534286,8.675670208,10.57204778
32,Rice,2607.717753,0.429845792,5.158127182
32,RootTuber,796.8912824,0.149852447,1.16977667
32,SheepGoat,1051.703109,7.208732188,9.612328689
32,Soybean,8028.252895,88.52214304,4.36700308
32,SugarCrop,531.6101248,0.02774004,0.057336478
32,Vegetables,284.1779724,0.206804645,1.100056945
32,Wheat,3548.805394,1.400565829,9.327601139
32,,,,
