"","GCAM_region_ID","region","year","value_Total","value_F","value_M","sum_F_M","diff"
"422",15,"Europe_Non_EU","2003",88513730,44364012,44149718,88513730,0
"423",15,"Europe_Non_EU","2004",89368528,44792310,44576218,89368528,0
"424",15,"Europe_Non_EU","2005",90212529,45215308,44997223,90212531,-2
"425",15,"Europe_Non_EU","2006",91029947,45625343,45404603,91029946,1
"426",15,"Europe_Non_EU","2007",91797992,46010005,45787986,91797991,1
"427",15,"Europe_Non_EU","2008",92535226,46378642,46156584,92535226,0
"428",15,"Europe_Non_EU","2009",93325861,46774043,46551819,93325862,-1
"429",15,"Europe_Non_EU","2010",94180749,47201231,46979519,94180750,-1
"430",15,"Europe_Non_EU","2011",95015530,47618314,47397218,95015532,-2
"431",15,"Europe_Non_EU","2012",96000494,48111519,47888972,96000491,3
"432",15,"Europe_Non_EU","2013",97193828,48707303,48486525,97193828,0
"433",15,"Europe_Non_EU","2014",98630491,49422553,49207938,98630491,0
"434",15,"Europe_Non_EU","2015",100042577,50125538,49917040,100042578,-1
"435",15,"Europe_Non_EU","2016",101303945,50755940,50548004,101303944,1
"436",15,"Europe_Non_EU","2017",102245574,51227382,51018192,102245574,0
"437",15,"Europe_Non_EU","2018",102844700,51528061,51316638,102844699,1
"438",15,"Europe_Non_EU","2019",103405796,51811738,51594057,103405795,1
"439",15,"Europe_Non_EU","2020",103932327,52083691,51848634,103932325,2
"440",15,"Europe_Non_EU","2021",104255642,52255753,51999888,104255641,1
"441",15,"Europe_Non_EU","2022",104638326,52456570,52181755,104638325,1
"442",16,"European Free Trade Association","1960",9101112,4639135,4461979,9101114,-2
"443",16,"European Free Trade Association","1961",9239957,4708069,4531888,9239957,0
"444",16,"European Free Trade Association","1962",9412332,4792645,4619687,9412332,0
"445",16,"European Free Trade Association","1963",9564062,4866632,4697430,9564062,0
"446",16,"European Free Trade Association","1964",9690608,4928302,4762307,9690609,-1
"447",16,"European Free Trade Association","1965",9790426,4976929,4813497,9790426,0
"448",16,"European Free Trade Association","1966",9885541,5023784,4861758,9885542,-1
"449",16,"European Free Trade Association","1967",9994542,5077524,4917018,9994542,0
"450",16,"European Free Trade Association","1968",10105699,5132167,4973533,10105700,-1
"451",16,"European Free Trade Association","1969",10208021,5183004,5025017,10208021,0
"452",16,"European Free Trade Association","1970",10282167,5220918,5061248,10282166,1
"453",16,"European Free Trade Association","1971",10344053,5252951,5091102,10344053,0
"454",16,"European Free Trade Association","1972",10424970,5294830,5130141,10424971,-1
"455",16,"European Free Trade Association","1973",10502527,5336720,5165807,10502527,0
"456",16,"European Free Trade Association","1974",10564510,5370950,5193560,10564510,0
"457",16,"European Free Trade Association","1975",10586954,5385179,5201776,10586955,-1
"458",16,"European Free Trade Association","1976",10572226,5380644,5191583,10572227,-1
"459",16,"European Free Trade Association","1977",10569981,5382121,5187858,10569979,2
"460",16,"European Free Trade Association","1978",10588151,5393805,5194346,10588151,0
"461",16,"European Free Trade Association","1979",10617233,5410173,5207060,10617233,0
"462",16,"European Free Trade Association","1980",10658169,5431896,5226274,10658170,-1
"463",16,"European Free Trade Association","1981",10709877,5458513,5251363,10709876,1
"464",16,"European Free Trade Association","1982",10765645,5486548,5279097,10765645,0
"465",16,"European Free Trade Association","1983",10810237,5509200,5301037,10810237,0
"466",16,"European Free Trade Association","1984",10847895,5528586,5319310,10847896,-1
"467",16,"European Free Trade Association","1985",10891071,5550228,5340843,10891071,0
"468",16,"European Free Trade Association","1986",10941817,5575709,5366110,10941819,-2
"469",16,"European Free Trade Association","1987",11005412,5607128,5398285,11005413,-1
"470",16,"European Free Trade Association","1988",11080558,5643497,5437058,11080555,3
"471",16,"European Free Trade Association","1989",11155022,5679795,5475227,11155022,0
"472",16,"European Free Trade Association","1990",11240583,5721447,5519135,11240582,1
"473",16,"European Free Trade Association","1991",11348675,5775645,5573031,11348676,-1
"474",16,"European Free Trade Association","1992",11452403,5828475,5623928,11452403,0
"475",16,"European Free Trade Association","1993",11543993,5874730,5669262,11543992,1
"476",16,"European Free Trade Association","1994",11626876,5917099,5709776,11626875,1
"477",16,"European Free Trade Association","1995",11698229,5954034,5744195,11698229,0
"478",16,"European Free Trade Association","1996",11753439,5982832,5770607,11753439,0
"479",16,"European Free Trade Association","1997",11796961,6004777,5792182,11796959,2
"480",16,"European Free Trade Association","1998",11847702,6029749,5817951,11847700,2
"481",16,"European Free Trade Association","1999",11915900,6062475,5853425,11915900,0
"482",16,"European Free Trade Association","2000",11989448,6097503,5891945,11989448,0
"483",16,"European Free Trade Association","2001",12061949,6133246,5928702,12061948,1
"484",16,"European Free Trade Association","2002",12144128,6173527,5970601,12144128,0
"485",16,"European Free Trade Association","2003",12227377,6213399,6013979,12227378,-1
"486",16,"European Free Trade Association","2004",12307909,6251481,6056427,12307908,1
"487",16,"European Free Trade Association","2005",12391743,6290241,6101502,12391743,0
"488",16,"European Free Trade Association","2006",12483282,6330640,6152643,12483283,-1
"489",16,"European Free Trade Association","2007",12606986,6383076,6223908,12606984,2
"490",16,"European Free Trade Association","2008",12768702,6453538,6315163,12768701,1
"491",16,"European Free Trade Association","2009",12926731,6526682,6400049,12926731,0
"492",16,"European Free Trade Association","2010",13068128,6593078,6475050,13068128,0
"493",16,"European Free Trade Association","2011",13220689,6662688,6558003,13220691,-2
"494",16,"European Free Trade Association","2012",13372655,6730718,6641937,13372655,0
"495",16,"European Free Trade Association","2013",13529539,6802054,6727485,13529539,0
"496",16,"European Free Trade Association","2014",13690363,6876561,6813803,13690364,-1
"497",16,"European Free Trade Association","2015",13839173,6945301,6893872,13839173,0
"498",16,"European Free Trade Association","2016",13980905,7009219,6971685,13980904,1
"499",16,"European Free Trade Association","2017",14110097,7068185,7041913,14110098,-1
"500",16,"European Free Trade Association","2018",14217147,7119379,7097768,14217147,0
"501",16,"European Free Trade Association","2019",14322221,7169336,7152886,14322222,-1
"502",16,"European Free Trade Association","2020",14422861,7216940,7205924,14422864,-3
"503",16,"European Free Trade Association","2021",14523284,7264810,7258473,14523283,1
"504",16,"European Free Trade Association","2022",14648095,7324271,7323823,14648094,1
"505",17,"India","1960",445954579,215819000,230135579,445954579,0
"506",17,"India","1961",456351876,220791299,235560577,456351876,0
"507",17,"India","1962",467024193,225898332,241125862,467024194,-1
"508",17,"India","1963",477933619,231120329,246813291,477933620,-1
"509",17,"India","1964",489059309,236446379,252612930,489059309,0
"510",17,"India","1965",500114346,241740859,258373487,500114346,0
"511",17,"India","1966",510992617,246951009,264041608,510992617,0
"512",17,"India","1967",521987069,252216091,269770979,521987070,-1
"513",17,"India","1968",533431909,257695427,275736482,533431909,0
"514",17,"India","1969",545314670,263380464,281934206,545314670,0
"515",17,"India","1970",557501301,269208897,288292405,557501302,-1
"516",17,"India","1971",569999178,275180236,294818942,569999178,0
"517",17,"India","1972",582837973,281308597,301529376,582837973,0
"518",17,"India","1973",596107483,287642024,308465459,596107483,0
"519",17,"India","1974",609721951,294137889,315584063,609721952,-1
"520",17,"India","1975",623524219,300723268,322800952,623524220,-1
"521",17,"India","1976",637451448,307373867,330077580,637451447,1
"522",17,"India","1977",651685628,314189303,337496325,651685628,0
"523",17,"India","1978",666267760,321198151,345069608,666267759,1
"524",17,"India","1979",681248383,328422054,352826329,681248383,0
"525",17,"India","1980",696828385,335953058,360875327,696828385,0
"526",17,"India","1981",712869298,343719452,369149846,712869298,0
"527",17,"India","1982",729169466,351626946,377542519,729169465,1
"528",17,"India","1983",745826546,359724278,386102269,745826547,-1
"529",17,"India","1984",762895156,368029660,394865497,762895157,-1
"530",17,"India","1985",780242084,376475662,403766421,780242083,1
"531",17,"India","1986",797878993,385067312,412811682,797878994,-1
"532",17,"India","1987",815716125,393755601,421960524,815716125,0
"533",17,"India","1988",833729681,402535292,431194389,833729681,0
"534",17,"India","1989",852012673,411461378,440551295,852012673,0
"535",17,"India","1990",870452165,420468106,449984059,870452165,0
"536",17,"India","1991",888941756,429478264,459463492,888941756,0
"537",17,"India","1992",907574049,438527953,469046096,907574049,0
"538",17,"India","1993",926351297,447615320,478735976,926351296,1
"539",17,"India","1994",945261958,456726553,488535405,945261958,0
"540",17,"India","1995",964279129,465846665,498432465,964279130,-1
"541",17,"India","1996",983281218,474932057,508349160,983281217,1
"542",17,"India","1997",1002335230,484031612,518303618,1002335230,0
"543",17,"India","1998",1021434576,493147162,528287413,1021434575,1
"544",17,"India","1999",1040500054,502255693,538244360,1040500053,1
"545",17,"India","2000",1059633675,511410095,548223581,1059633676,-1
"546",17,"India","2001",1078970907,520679574,558291332,1078970906,1
"547",17,"India","2002",1098313039,529978166,568334873,1098313039,0
"548",17,"India","2003",1117415123,539178882,578236241,1117415123,0
"549",17,"India","2004",1136264583,548274218,587990365,1136264583,0
"550",17,"India","2005",1154638713,557161047,597477666,1154638713,0
"551",17,"India","2006",1172373788,565762395,606611392,1172373787,1
"552",17,"India","2007",1189691809,574185530,615506279,1189691809,0
"553",17,"India","2008",1206734806,582492785,624242020,1206734805,1
"554",17,"India","2009",1223640160,590747758,632892402,1223640160,0
"555",17,"India","2010",1240613620,599047591,641566029,1240613620,0
"556",17,"India","2011",1257621191,607376801,650244390,1257621191,0
"557",17,"India","2012",1274487215,615647779,658839435,1274487214,1
"558",17,"India","2013",1291132063,623809180,667322883,1291132063,0
"559",17,"India","2014",1307246509,631697152,675549357,1307246509,0
"560",17,"India","2015",1322866505,639323292,683543213,1322866505,0
"561",17,"India","2016",1338636340,647012921,691623419,1338636340,0
"562",17,"India","2017",1354195680,654607791,699587889,1354195680,0
"563",17,"India","2018",1369003306,661854076,707149230,1369003306,0
"564",17,"India","2019",1383112050,668786993,714325057,1383112050,0
"565",17,"India","2020",1396387127,675389679,720997448,1396387127,0
"566",17,"India","2021",1407563842,681060412,726503429,1407563841,1
"567",17,"India","2022",1417173173,685992675,731180498,1417173173,0
"568",18,"Indonesia","1960",88382881,44298836,44084045,88382881,0
"569",18,"Indonesia","1961",90816938,45505228,45311709,90816937,1
"570",18,"Indonesia","1962",93345489,46755916,46589573,93345489,0
"571",18,"Indonesia","1963",95962527,48049423,47913104,95962527,0
"572",18,"Indonesia","1964",98675061,49393533,49281528,98675061,0
"573",18,"Indonesia","1965",101157868,50670788,50487080,101157868,0
"574",18,"Indonesia","1966",103561105,51914171,51646935,103561106,-1
"575",18,"Indonesia","1967",106260749,53261620,52999128,106260748,1
"576",18,"Indonesia","1968",109138723,54693876,54444848,109138724,-1
"577",18,"Indonesia","1969",112149246,56192696,55956550,112149246,0
"578",18,"Indonesia","1970",115228394,57726007,57502387,115228394,0
"579",18,"Indonesia","1971",118347135,59280005,59067130,118347135,0
"580",18,"Indonesia","1972",121504145,60852641,60651504,121504145,0
"581",18,"Indonesia","1973",124709058,62447954,62261105,124709059,-1
"582",18,"Indonesia","1974",127945196,64057961,63887234,127945195,1
"583",18,"Indonesia","1975",131213215,65683015,65530199,131213214,1
"584",18,"Indonesia","1976",134521025,67328209,67192815,134521024,1
"585",18,"Indonesia","1977",137861540,68989822,68871718,137861540,0
"586",18,"Indonesia","1978",141250964,70673511,70577452,141250963,1
"587",18,"Indonesia","1979",144693087,72379110,72313976,144693086,1
"588",18,"Indonesia","1980",148177096,74102204,74074893,148177097,-1
"589",18,"Indonesia","1981",151686337,75833339,75852998,151686337,0
"590",18,"Indonesia","1982",155228658,77575448,77653209,155228657,1
"591",18,"Indonesia","1983",158790611,79326498,79464113,158790611,0
"592",18,"Indonesia","1984",162331962,81064901,81267061,162331962,0
"593",18,"Indonesia","1985",165791694,82758996,83032697,165791693,1
"594",18,"Indonesia","1986",169135273,84396961,84738312,169135273,0
"595",18,"Indonesia","1987",172421390,86004739,86416651,172421390,0
"596",18,"Indonesia","1988",175694647,87604902,88089745,175694647,0
"597",18,"Indonesia","1989",178949174,89198541,89750633,178949174,0
"598",18,"Indonesia","1990",182159874,90771091,91388784,182159875,-1
"599",18,"Indonesia","1991",185361228,92335803,93025425,185361228,0
"600",18,"Indonesia","1992",188558416,93896001,94662415,188558416,0
"601",18,"Indonesia","1993",191737287,95452746,96284542,191737288,-1
"602",18,"Indonesia","1994",194928533,97016958,97911576,194928534,-1
"603",18,"Indonesia","1995",198140162,98589133,99551030,198140163,-1
"604",18,"Indonesia","1996",201373791,100173076,101200715,201373791,0
"605",18,"Indonesia","1997",204628007,101769000,102859007,204628007,0
"606",18,"Indonesia","1998",207855486,103351567,104503918,207855485,1
"607",18,"Indonesia","1999",210996910,104895341,106101569,210996910,0
"608",18,"Indonesia","2000",214072421,106407480,107664942,214072422,-1
"609",18,"Indonesia","2001",217112437,107901551,109210886,217112437,0
"610",18,"Indonesia","2002",220115092,109376745,110738346,220115091,1
"611",18,"Indonesia","2003",223080121,110834579,112245542,223080121,0
"612",18,"Indonesia","2004",225938595,112236510,113702084,225938594,1
"613",18,"Indonesia","2005",228805144,113637675,115167468,228805143,1
"614",18,"Indonesia","2006",231797427,115112096,116685330,231797426,1
"615",18,"Indonesia","2007",234858289,116621886,118236404,234858290,-1
"616",18,"Indonesia","2008",237936543,118134983,119801561,237936544,-1
"617",18,"Indonesia","2009",240981299,119636496,121344803,240981299,0
"618",18,"Indonesia","2010",244016173,121133510,122882663,244016173,0
"619",18,"Indonesia","2011",247099697,122648363,124451334,247099697,0
"620",18,"Indonesia","2012",250222695,124183204,126039491,250222695,0
"621",18,"Indonesia","2013",253275918,125693504,127582414,253275918,0
"622",18,"Indonesia","2014",256229761,127158711,129071050,256229761,0
"623",18,"Indonesia","2015",259091970,128574643,130517327,259091970,0
"624",18,"Indonesia","2016",261850182,129940374,131909809,261850183,-1
"625",18,"Indonesia","2017",264498852,131253454,133245399,264498853,-1
"626",18,"Indonesia","2018",267066843,132530163,134536680,267066843,0
"627",18,"Indonesia","2019",269582878,133784436,135798442,269582878,0
"628",18,"Indonesia","2020",271857970,134930389,136927582,271857971,-1
"629",18,"Indonesia","2021",273753191,135900714,137852478,273753192,-1
"630",18,"Indonesia","2022",275501339,136798063,138703277,275501340,-1
"631",19,"Japan","1960",93216000,47434416,45781584,93216000,0
"632",19,"Japan","1961",94055000,47855063,46199936,94054999,1
"633",19,"Japan","1962",94933000,48294311,46638689,94933000,0
"634",19,"Japan","1963",95900000,48778588,47121412,95900000,0
"635",19,"Japan","1964",96903000,49279989,47623010,96902999,1
"636",19,"Japan","1965",97952000,49804697,48147303,97952000,0
"637",19,"Japan","1966",98851000,50254891,48596109,98851000,0
"638",19,"Japan","1967",99879000,50768868,49110132,99879000,0
"639",19,"Japan","1968",101011000,51330606,49680393,101010999,1
"640",19,"Japan","1969",102219000,51928754,50290247,102219001,-1
"641",19,"Japan","1970",103403000,52513428,50889572,103403000,0
"642",19,"Japan","1971",105697000,53660202,52036797,105696999,1
"643",19,"Japan","1972",107188000,54398884,52789115,107187999,1
"644",19,"Japan","1973",108707000,55150574,53556426,108707000,0
"645",19,"Japan","1974",110162000,55868603,54293397,110162000,0
"646",19,"Japan","1975",111573000,56567115,55005885,111573000,0
"647",19,"Japan","1976",112775000,57165192,55609808,112775000,0
"648",19,"Japan","1977",113872000,57714402,56157599,113872001,-1
"649",19,"Japan","1978",114913000,58239277,56673723,114913000,0
"650",19,"Japan","1979",115890000,58735700,57154300,115890000,0
"651",19,"Japan","1980",116807000,59206049,57600950,116806999,1
"652",19,"Japan","1981",117661000,59648209,58012790,117660999,1
"653",19,"Japan","1982",118480000,60074308,58405692,118480000,0
"654",19,"Japan","1983",119307000,60505995,58801004,119306999,1
"655",19,"Japan","1984",120083000,60913170,59169830,120083000,0
"656",19,"Japan","1985",120837000,61309541,59527459,120837000,0
"657",19,"Japan","1986",121482000,61650870,59831130,121482000,0
"658",19,"Japan","1987",122069000,61963243,60105757,122069000,0
"659",19,"Japan","1988",122578000,62236126,60341874,122578000,0
"660",19,"Japan","1989",123069000,62501517,60567483,123069000,0
"661",19,"Japan","1990",123478000,62728216,60749784,123478000,0
"662",19,"Japan","1991",123964000,62995976,60968023,123963999,1
"663",19,"Japan","1992",124425000,63252136,61172864,124425000,0
"664",19,"Japan","1993",124829000,63480813,61348187,124829000,0
"665",19,"Japan","1994",125178000,63683139,61494860,125177999,1
"666",19,"Japan","1995",125472000,63859897,61612103,125472000,0
"667",19,"Japan","1996",125757000,64033555,61723445,125757000,0
"668",19,"Japan","1997",126057000,64215271,61841728,126056999,1
"669",19,"Japan","1998",126400000,64422022,61977978,126400000,0
"670",19,"Japan","1999",126631000,64573919,62057082,126631001,-1
"671",19,"Japan","2000",126843000,64716290,62126711,126843001,-1
"672",19,"Japan","2001",127149000,64907199,62241801,127149000,0
"673",19,"Japan","2002",127445000,65093948,62351052,127445000,0
"674",19,"Japan","2003",127718000,65270637,62447363,127718000,0
"675",19,"Japan","2004",127761000,65330634,62430367,127761001,-1
"676",19,"Japan","2005",127773000,65374871,62398129,127773000,0
"677",19,"Japan","2006",127854000,65451729,62402271,127854000,0
"678",19,"Japan","2007",128001000,65557955,62443045,128001000,0
"679",19,"Japan","2008",128063000,65618491,62444510,128063001,-1
"680",19,"Japan","2009",128047000,65637199,62409801,128047000,0
"681",19,"Japan","2010",128070000,65672237,62397763,128070000,0
"682",19,"Japan","2011",127833000,65569426,62263573,127832999,1
"683",19,"Japan","2012",127629000,65480007,62148992,127628999,1
"684",19,"Japan","2013",127445000,65398896,62046104,127445000,0
"685",19,"Japan","2014",127276000,65324683,61951317,127276000,0
"686",19,"Japan","2015",127141000,65267090,61873910,127141000,0
"687",19,"Japan","2016",127076000,65245704,61830297,127076001,-1
"688",19,"Japan","2017",126972000,65206949,61765051,126972000,0
"689",19,"Japan","2018",126811000,65140618,61670382,126811000,0
"690",19,"Japan","2019",126633000,65065286,61567714,126633000,0
"691",19,"Japan","2020",126261000,64885399,61375600,126260999,1
"692",19,"Japan","2021",125681593,64594414,61087180,125681594,-1
"693",19,"Japan","2022",125124989,64314912,60810077,125124989,0
"694",2,"Africa_Eastern","1960",63950984,32071728,31879252,63950980,4
"695",2,"Africa_Eastern","1961",65694131,32956286,32737850,65694136,-5
"696",2,"Africa_Eastern","1962",67531188,33887057,33644131,67531188,0
"697",2,"Africa_Eastern","1963",69424759,34848821,34575937,69424758,1
"698",2,"Africa_Eastern","1964",71435749,35869877,35565868,71435745,4
"699",2,"Africa_Eastern","1965",73543437,36938663,36604772,73543435,2
"700",2,"Africa_Eastern","1966",75665648,38018019,37647629,75665648,0
"701",2,"Africa_Eastern","1967",77862795,39135959,38726839,77862798,-3
"702",2,"Africa_Eastern","1968",80172533,40309638,39862894,80172532,1
"703",2,"Africa_Eastern","1969",82546767,41516035,41030732,82546767,0
"704",2,"Africa_Eastern","1970",84986568,42754875,42231692,84986567,1
"705",2,"Africa_Eastern","1971",87485192,44021649,43463544,87485193,-1
"706",2,"Africa_Eastern","1972",89920165,45257976,44662187,89920163,2
"707",2,"Africa_Eastern","1973",92417096,46521688,45895411,92417099,-3
"708",2,"Africa_Eastern","1974",95120337,47875248,47245091,95120339,-2
"709",2,"Africa_Eastern","1975",97897093,49257364,48639730,97897094,-1
"710",2,"Africa_Eastern","1976",100766682,50686977,50079704,100766681,1
"711",2,"Africa_Eastern","1977",103567622,52081398,51486224,103567622,0
"712",2,"Africa_Eastern","1978",106621244,53601529,53019715,106621244,0
"713",2,"Africa_Eastern","1979",109954382,55259731,54694650,109954381,1
"714",2,"Africa_Eastern","1980",112959439,56750955,56208485,112959440,-1
"715",2,"Africa_Eastern","1981",116305076,58417105,57887971,116305076,0
"716",2,"Africa_Eastern","1982",120155559,60344924,59810639,120155563,-4
"717",2,"Africa_Eastern","1983",123763987,62171433,61592554,123763987,0
"718",2,"Africa_Eastern","1984",127235555,63932071,63303488,127235559,-4
"719",2,"Africa_Eastern","1985",130840501,65741566,65098935,130840501,0
"720",2,"Africa_Eastern","1986",134634956,67637112,66997841,134634953,3
"721",2,"Africa_Eastern","1987",138660320,69652928,69007392,138660320,0
"722",2,"Africa_Eastern","1988",142473937,71581705,70892228,142473933,4
"723",2,"Africa_Eastern","1989",146219497,73471356,72748140,146219496,1
"724",2,"Africa_Eastern","1990",150371315,75549247,74822072,150371319,-4
"725",2,"Africa_Eastern","1991",154587251,77645199,76942050,154587249,2
"726",2,"Africa_Eastern","1992",158739828,79710542,79029287,158739829,-1
"727",2,"Africa_Eastern","1993",163082014,81898486,81183529,163082015,-1
"728",2,"Africa_Eastern","1994",166692793,83743626,82949169,166692795,-2
"729",2,"Africa_Eastern","1995",170721162,85793154,84928012,170721166,-4
"730",2,"Africa_Eastern","1996",176483036,88697343,87785693,176483036,0
"731",2,"Africa_Eastern","1997",182234935,91588682,90646252,182234934,1
"732",2,"Africa_Eastern","1998",187491938,94233774,93258166,187491940,-2
"733",2,"Africa_Eastern","1999",192888951,96952773,95936179,192888952,-1
"734",2,"Africa_Eastern","2000",198531471,99771564,98759905,198531469,2
"735",2,"Africa_Eastern","2001",204365811,102672109,101693708,204365817,-6
"736",2,"Africa_Eastern","2002",210399048,105670054,104728991,210399045,3
"737",2,"Africa_Eastern","2003",216626770,108759344,107867426,216626770,0
"738",2,"Africa_Eastern","2004",223051761,111944395,111107363,223051758,3
"739",2,"Africa_Eastern","2005",229620935,115204880,114416058,229620938,-3
"740",2,"Africa_Eastern","2006",236381237,118561014,117820219,236381233,4
"741",2,"Africa_Eastern","2007",243430488,122062823,121367666,243430489,-1
"742",2,"Africa_Eastern","2008",250723821,125691748,125032070,250723818,3
"743",2,"Africa_Eastern","2009",258185076,129409472,128775604,258185076,0
"744",2,"Africa_Eastern","2010",265718454,133166600,132551855,265718455,-1
"745",2,"Africa_Eastern","2011",273076001,136838943,136237055,273075998,3
"746",2,"Africa_Eastern","2012",280501484,140548514,139952970,280501484,0
"747",2,"Africa_Eastern","2013",288164964,144380986,143783978,288164964,0
"748",2,"Africa_Eastern","2014",295808604,148208770,147599834,295808604,0
"749",2,"Africa_Eastern","2015",303490501,152058538,151431964,303490502,-1
"750",2,"Africa_Eastern","2016",311407012,156027773,155379242,311407015,-3
"751",2,"Africa_Eastern","2017",319494638,160081986,159412651,319494637,1
"752",2,"Africa_Eastern","2018",327819902,164255926,163563977,327819903,-1
"753",2,"Africa_Eastern","2019",336554966,168633503,167921464,336554967,-1
"754",2,"Africa_Eastern","2020",345475001,173103467,172371530,345474997,4
"755",2,"Africa_Eastern","2021",354356055,177564634,176791419,354356053,2
"756",2,"Africa_Eastern","2022",363224041,182022780,181201256,363224036,5
"757",20,"Mexico","1960",36268055,18028913,18239142,36268055,0
"758",20,"Mexico","1961",37439317,18616799,18822518,37439317,0
"759",20,"Mexico","1962",38683283,19240634,19442648,38683282,1
"760",20,"Mexico","1963",39982118,19891387,20090731,39982118,0
"761",20,"Mexico","1964",41333878,20568063,20765815,41333878,0
"762",20,"Mexico","1965",42737991,21270482,21467510,42737992,-1
"763",20,"Mexico","1966",44180437,21991752,22188685,44180437,0
"764",20,"Mexico","1967",45656963,22729882,22927082,45656964,-1
"765",20,"Mexico","1968",47170337,23486454,23683883,47170337,0
"766",20,"Mexico","1969",48714394,24258520,24455874,48714394,0
"767",20,"Mexico","1970",50289306,25046519,25242786,50289305,1
"768",20,"Mexico","1971",51897675,25870987,26026688,51897675,0
"769",20,"Mexico","1972",53543436,26731631,26811805,53543436,0
"770",20,"Mexico","1973",55228203,27609964,27618239,55228203,0
"771",20,"Mexico","1974",56945880,28506368,28439513,56945881,-1
"772",20,"Mexico","1975",58691882,29419648,29272233,58691881,1
"773",20,"Mexico","1976",60452543,30346083,30106460,60452543,0
"774",20,"Mexico","1977",62262505,31291999,30970506,62262505,0
"775",20,"Mexico","1978",64123997,32255984,31868013,64123997,0
"776",20,"Mexico","1979",65972912,33217040,32755872,65972912,0
"777",20,"Mexico","1980",67705186,34120789,33584396,67705185,1
"778",20,"Mexico","1981",69233769,34922848,34310921,69233769,0
"779",20,"Mexico","1982",70656783,35672570,34984213,70656783,0
"780",20,"Mexico","1983",72080310,36422094,35658215,72080309,1
"781",20,"Mexico","1984",73489654,37164338,36325315,73489653,1
"782",20,"Mexico","1985",74872006,37893236,36978770,74872006,0
"783",20,"Mexico","1986",76224365,38607741,37616624,76224365,0
"784",20,"Mexico","1987",77553504,39311370,38242134,77553504,0
"785",20,"Mexico","1988",78892015,40019226,38872789,78892015,0
"786",20,"Mexico","1989",80233749,40728948,39504800,80233748,1
"787",20,"Mexico","1990",81720428,41509560,40210868,81720428,0
"788",20,"Mexico","1991",83351595,42363669,40987927,83351596,-1
"789",20,"Mexico","1992",84993164,43224989,41768175,84993164,0
"790",20,"Mexico","1993",86648447,44092387,42556060,86648447,0
"791",20,"Mexico","1994",88314424,44964382,43350041,88314423,1
"792",20,"Mexico","1995",89969572,45831232,44138340,89969572,0
"793",20,"Mexico","1996",91586555,46680349,44906205,91586554,1
"794",20,"Mexico","1997",93183094,47517728,45665366,93183094,0
"795",20,"Mexico","1998",94767284,48346692,46420593,94767285,-1
"796",20,"Mexico","1999",96334810,49166531,47168279,96334810,0
"797",20,"Mexico","2000",97873442,49973382,47900060,97873442,0
"798",20,"Mexico","2001",99394288,50758748,48635540,99394288,0
"799",20,"Mexico","2002",100917081,51530724,49386357,100917081,0
"800",20,"Mexico","2003",102429341,52296746,50132595,102429341,0
"801",20,"Mexico","2004",103945813,53064573,50881240,103945813,0
"802",20,"Mexico","2005",105442402,53823103,51619299,105442402,0
"803",20,"Mexico","2006",106886790,54557092,52329698,106886790,0
"804",20,"Mexico","2007",108302973,55278659,53024314,108302973,0
"805",20,"Mexico","2008",109684489,55985191,53699298,109684489,0
"806",20,"Mexico","2009",111049428,56685733,54363696,111049429,-1
"807",20,"Mexico","2010",112532401,57445993,55086407,112532400,1
"808",20,"Mexico","2011",114150481,58268408,55882073,114150481,0
"809",20,"Mexico","2012",115755909,59081795,56674115,115755910,-1
"810",20,"Mexico","2013",117290686,59862821,57427865,117290686,0
"811",20,"Mexico","2014",118755887,60610526,58145362,118755888,-1
"812",20,"Mexico","2015",120149897,61325120,58824776,120149896,1
"813",20,"Mexico","2016",121519221,62029592,59489629,121519221,0
"814",20,"Mexico","2017",122839258,62712641,60126616,122839257,1
"815",20,"Mexico","2018",124013861,63328698,60685164,124013862,-1
"816",20,"Mexico","2019",125085311,63898082,61187228,125085310,1
"817",20,"Mexico","2020",125998302,64410851,61587451,125998302,0
"818",20,"Mexico","2021",126705138,64849001,61856137,126705138,0
"819",20,"Mexico","2022",127504125,65309171,62194954,127504125,0
"820",21,"Middle East","1960",48724736,23956610,24768127,48724737,-1
"821",21,"Middle East","1961",50112934,24631593,25481339,50112932,2
"822",21,"Middle East","1962",51636041,25372329,26263716,51636045,-4
"823",21,"Middle East","1963",53228077,26147126,27080952,53228078,-1
"824",21,"Middle East","1964",54908940,26964248,27944696,54908944,-4
"825",21,"Middle East","1965",56665460,27815931,28849527,56665458,2
"826",21,"Middle East","1966",58471300,28693485,29777812,58471297,3
"827",21,"Middle East","1967",60390192,29628987,30761204,60390191,1
"828",21,"Middle East","1968",62332471,30571381,31761088,62332469,2
"829",21,"Middle East","1969",64388972,31565094,32823879,64388973,-1
"830",21,"Middle East","1970",66555339,32609224,33946118,66555342,-3
"831",21,"Middle East","1971",68791585,33681163,35110419,68791582,3
"832",21,"Middle East","1972",71091959,34777866,36314091,71091957,2
"833",21,"Middle East","1973",73539936,35945439,37594497,73539936,0
"834",21,"Middle East","1974",76061724,37148894,38912829,76061723,1
"835",21,"Middle East","1975",78664892,38371277,40293617,78664894,-2
"836",21,"Middle East","1976",81680259,39779140,41901120,81680260,-1
"837",21,"Middle East","1977",84848160,41254275,43593884,84848159,1
"838",21,"Middle East","1978",87513550,42469607,45043943,87513550,0
"839",21,"Middle East","1979",90338890,43767129,46571761,90338890,0
